timestamp,open,high,low,close,volume
1521849600000,1.23522,1.23522,1.23522,1.23522,0
1521936000000,1.2347,1.23673,1.2347,1.23541,8129.8101
1522022400000,1.23541,1.24615,1.23517,1.24572,266398.9688
1522108800000,1.2457,1.24765,1.23723,1.24087,311755.9375
1522195200000,1.24086,1.24215,1.23001,1.23125,268466.7813
1522281600000,1.23124,1.23352,1.22838,1.23018,243556.1406
1522368000000,1.23018,1.23305,1.22898,1.232,76608.2188
1522454400000,1.232,1.232,1.232,1.232,0
1522540800000,1.23199,1.2323,1.23124,1.23125,7856.4102
1522627200000,1.23127,1.23449,1.2282,1.22931,156721.0781
1522713600000,1.22931,1.23352,1.22537,1.22781,226872.3125
1522800000000,1.22781,1.23145,1.2257,1.22872,233257.3594
1522886400000,1.22873,1.22901,1.22182,1.22485,230162.875
1522972800000,1.22489,1.22907,1.22151,1.22792,264556.125
1523059200000,1.22792,1.22792,1.22792,1.22792,0
1523145600000,1.22824,1.22833,1.22656,1.22709,9185.6504
1523232000000,1.22709,1.23308,1.22602,1.23206,246667.2656
1523318400000,1.23206,1.23776,1.23027,1.23627,265899.4375
1523404800000,1.23627,1.23964,1.2347,1.23719,301237.125
1523491200000,1.23719,1.23797,1.22993,1.23295,245799.3438
1523577600000,1.23293,1.23458,1.2307,1.23282,206969.5625
1523664000000,1.23282,1.23282,1.23282,1.23282,0
1523750400000,1.23278,1.23366,1.23231,1.23316,6422.2598
1523836800000,1.23316,1.23945,1.23242,1.23837,214910.3281
1523923200000,1.23837,1.24136,1.23362,1.23724,219237.3125
1524009600000,1.23724,1.23971,1.23418,1.23785,233803.5313
1524096000000,1.23786,1.24001,1.2329,1.2343,237982.7188
1524182400000,1.2343,1.23529,1.22499,1.22846,205993.0625
1524268800000,1.22846,1.22846,1.22846,1.22846,0
1524355200000,1.22699,1.2288,1.22699,1.22737,10516.4502
1524441600000,1.22738,1.22894,1.21977,1.22092,244260.4219
1524528000000,1.22094,1.22448,1.21817,1.22372,225410.9688
1524614400000,1.22372,1.22372,1.21599,1.21706,230369.8125
1524700800000,1.21707,1.22099,1.20962,1.21081,255335.2188
1524787200000,1.21081,1.21327,1.20556,1.21291,209457.4375
1524873600000,1.21291,1.21291,1.21291,1.21291,0
1524960000000,1.21224,1.2129,1.21188,1.21226,8343.54
1525046400000,1.21226,1.21386,1.20643,1.20815,230675.3594
1525132800000,1.20815,1.20828,1.19814,1.1991,208487.7813
1525219200000,1.19912,1.20316,1.19378,1.19504,272080.2188
1525305600000,1.19504,1.20087,1.19479,1.19886,262257.2188
1525392000000,1.19886,1.19954,1.19107,1.1955,207802.2188
1525478400000,1.1955,1.1955,1.1955,1.1955,0
1525564800000,1.19557,1.1964,1.19545,1.19545,6517.23
1525651200000,1.19544,1.19779,1.18975,1.19331,200538.6094
1525737600000,1.19331,1.19387,1.1838,1.18671,238088.8281
1525824000000,1.18673,1.18969,1.18227,1.18467,239571.1563
1525910400000,1.18465,1.19463,1.1844,1.19137,264411.625
1525996800000,1.19137,1.19678,1.18911,1.19395,216401.9531
1526083200000,1.19395,1.19395,1.19395,1.19395,0
1526169600000,1.19385,1.19555,1.19379,1.19524,9086.3701
1526256000000,1.19524,1.19959,1.19231,1.19309,247308.5
1526342400000,1.1931,1.19384,1.18168,1.18203,259227.8438
1526428800000,1.18205,1.18541,1.17635,1.18146,278499.7813
1526515200000,1.18146,1.18373,1.17765,1.179,297010.25
1526601600000,1.179,1.18221,1.17498,1.17689,228028.8906
1526688000000,1.17689,1.17689,1.17689,1.17689,0
1526774400000,1.17684,1.17756,1.17603,1.17651,10193.6104
1526860800000,1.17651,1.17973,1.17165,1.17899,229934.4375
1526947200000,1.17899,1.18296,1.17567,1.17878,255255.8125
1527033600000,1.1788,1.17889,1.16758,1.17091,311289.125
1527120000000,1.17092,1.17501,1.16906,1.17219,284713.1875
1527206400000,1.1722,1.17335,1.16455,1.16478,257274.125
1527292800000,1.16478,1.16478,1.16478,1.16478,0
1527379200000,1.16862,1.1692,1.16758,1.16884,14555.7197
1527465600000,1.16886,1.17283,1.16073,1.16261,208792.6563
1527552000000,1.16264,1.16394,1.15099,1.15375,333584.1563
1527638400000,1.15375,1.16759,1.15186,1.16646,317803.5938
1527724800000,1.16646,1.17243,1.1641,1.16922,288710.6875
1527811200000,1.16922,1.17178,1.1617,1.16584,260814.9219
1527897600000,1.16584,1.16584,1.16584,1.16584,0
1527984000000,1.16561,1.16689,1.16561,1.16672,6526.2598
1528070400000,1.1667,1.17444,1.1667,1.17,244045.4844
1528156800000,1.17,1.17324,1.16525,1.17261,255717.2031
1528243200000,1.17263,1.17956,1.17139,1.17813,245152.4844
1528329600000,1.17812,1.18398,1.1781,1.17931,247115.4531
1528416000000,1.17931,1.18103,1.17271,1.17666,236194.875
1528502400000,1.17666,1.17666,1.17666,1.17666,0
1528588800000,1.17736,1.17857,1.1771,1.17845,6645.1201
1528675200000,1.17845,1.18205,1.17715,1.17725,207873.4063
1528761600000,1.17726,1.18088,1.17334,1.17475,236702.7188
1528848000000,1.17475,1.18047,1.17254,1.18032,240726.7344
1528934400000,1.1803,1.18516,1.15607,1.15633,288776.2813
1529020800000,1.15629,1.16269,1.15432,1.16059,249091.2031
1529107200000,1.16059,1.16059,1.16059,1.16059,0
1529193600000,1.15874,1.1602,1.1586,1.1593,8992.4297
1529280000000,1.1593,1.1641,1.15653,1.16298,215886.4219
1529366400000,1.16297,1.16445,1.15307,1.15881,273936.4688
1529452800000,1.15882,1.15999,1.15365,1.15773,246503.8594
1529539200000,1.15774,1.16334,1.15082,1.16043,289165.0938
1529625600000,1.16043,1.16749,1.16005,1.16561,251501.2969
1529712000000,1.16561,1.16561,1.16561,1.16561,0
1529798400000,1.16622,1.16728,1.16577,1.166,13863.4502
1529884800000,1.16603,1.1713,1.16286,1.17009,262553.4063
1529971200000,1.17009,1.17203,1.16348,1.16493,284540.0625
1530057600000,1.16493,1.1672,1.15407,1.15629,334885.4375
1530144000000,1.15628,1.16005,1.15271,1.15634,288569
1530230400000,1.15634,1.16902,1.15632,1.16847,286305.25
1530316800000,1.16847,1.16847,1.16847,1.16847,0
1530403200000,1.16747,1.169,1.16616,1.16786,16543.6992
1530489600000,1.16778,1.16789,1.15911,1.16415,242756.4531
1530576000000,1.16413,1.16731,1.16204,1.16589,248250.2969
1530662400000,1.16587,1.16817,1.16305,1.16601,194700.0938
1530748800000,1.16602,1.17201,1.165,1.16918,265512.7188
1530835200000,1.16919,1.17676,1.168,1.17444,231725.0156
1530921600000,1.17444,1.17444,1.17444,1.17444,0
1531008000000,1.17392,1.17541,1.17387,1.17517,12503.0801
1531094400000,1.17514,1.17906,1.17326,1.1756,238514.0625
1531180800000,1.1756,1.17624,1.16901,1.17279,240910.9844
1531267200000,1.17279,1.1758,1.16653,1.16749,280838.2188
1531353600000,1.16749,1.16955,1.16497,1.16638,245254.6563
1531440000000,1.16637,1.16868,1.16129,1.16843,229295.9063
1531526400000,1.16843,1.16843,1.16843,1.16843,0
1531612800000,1.16896,1.16912,1.1677,1.16783,8986.7402
1531699200000,1.16783,1.17253,1.16756,1.1709,234071.25
1531785600000,1.1709,1.17446,1.16484,1.1653,266361.6875
1531872000000,1.16536,1.16648,1.16019,1.16449,258028.4375
1531958400000,1.16449,1.16785,1.15748,1.16544,313041.2813
1532044800000,1.16547,1.17387,1.16262,1.17196,306314.6563
1532131200000,1.17196,1.17196,1.17196,1.17196,0
1532217600000,1.17252,1.17453,1.17233,1.17403,13401.2305
1532304000000,1.17404,1.17497,1.16836,1.16934,247690.5
1532390400000,1.16934,1.17168,1.16545,1.16845,247134.8125
1532476800000,1.16846,1.17387,1.1664,1.17379,260995.2969
1532563200000,1.17379,1.17436,1.16379,1.16437,254430.9531
1532649600000,1.16436,1.16642,1.16203,1.16559,215431.625
1532736000000,1.16559,1.16559,1.16559,1.16559,0
1532822400000,1.16561,1.16604,1.16525,1.16591,7267.5
1532908800000,1.16591,1.17186,1.16479,1.17071,194144.9531
1532995200000,1.17071,1.17458,1.16838,1.1689,229884.9688
1533081600000,1.1689,1.16994,1.16572,1.16631,229051.5938
1533168000000,1.16632,1.16675,1.15816,1.1585,229159.4375
1533254400000,1.15851,1.16105,1.15603,1.1567,233864.8125
1533340800000,1.1567,1.1567,1.1567,1.1567,0
1533427200000,1.15663,1.15705,1.15601,1.15615,9090.0898
1533513600000,1.15615,1.15702,1.153,1.15579,205637.125
1533600000000,1.1558,1.16082,1.15515,1.16029,208332.0156
1533686400000,1.16029,1.16281,1.15732,1.16092,205556.9063
1533772800000,1.16092,1.16192,1.15162,1.1524,227591.1406
1533859200000,1.15239,1.15363,1.13881,1.1409,287052.1875
1533945600000,1.1409,1.1409,1.1409,1.1409,0
1534032000000,1.1371,1.14115,1.13708,1.13946,14119.9805
1534118400000,1.13948,1.14328,1.13649,1.14004,266613.3438
1534204800000,1.14004,1.14294,1.13302,1.13466,256380.9063
1534291200000,1.13466,1.13548,1.13009,1.13416,246675.1875
1534377600000,1.13416,1.14091,1.13357,1.13718,244651.7344
1534464000000,1.13719,1.14448,1.13663,1.14379,205910.875
1534550400000,1.14379,1.14379,1.14379,1.14379,0
1534636800000,1.14371,1.14399,1.14353,1.14378,6480.6401
1534723200000,1.14379,1.14931,1.13942,1.14918,221939.25
1534809600000,1.14918,1.16011,1.14854,1.15759,262909.375
1534896000000,1.15761,1.16229,1.15531,1.15857,228376.8125
1534982400000,1.15857,1.15906,1.15298,1.15419,228104.2813
1535068800000,1.15419,1.16397,1.15381,1.16205,225871.7656
1535155200000,1.16205,1.16205,1.16205,1.16205,0
1535241600000,1.16141,1.16534,1.1614,1.16451,8815.7695
1535328000000,1.1645,1.16935,1.15943,1.1684,204865.9375
1535414400000,1.16842,1.17334,1.16625,1.16932,237164.0625
1535500800000,1.16932,1.17106,1.1652,1.17093,235416.1094
1535587200000,1.17094,1.17181,1.16417,1.16654,238798.7344
1535673600000,1.16654,1.16901,1.15845,1.15997,234403.4531
1535760000000,1.15997,1.15997,1.15997,1.15997,0
1535846400000,1.15961,1.16037,1.15926,1.1598,7132.98
1535932800000,1.15979,1.16278,1.15889,1.16138,163896.625
1536019200000,1.16139,1.16141,1.15301,1.15871,219100.5938
1536105600000,1.15872,1.164,1.15425,1.16344,260146.5469
1536192000000,1.16346,1.16592,1.16055,1.16198,233894.7969
1536278400000,1.162,1.16495,1.15506,1.1552,231931.5625
1536364800000,1.1552,1.1552,1.1552,1.1552,0
1536451200000,1.15483,1.15608,1.15474,1.15607,6051.75
1536537600000,1.15605,1.16161,1.1526,1.15935,195406.75
1536624000000,1.15935,1.16441,1.15654,1.15955,211081.375
1536710400000,1.15954,1.16496,1.15699,1.16253,231822.6719
1536796800000,1.16253,1.17009,1.16091,1.16911,222189.7344
1536883200000,1.16912,1.17215,1.16206,1.16227,205084.9375
1536969600000,1.16227,1.16227,1.16227,1.16227,0
1537056000000,1.16223,1.16322,1.16219,1.16234,6214.1099
1537142400000,1.16234,1.16981,1.1618,1.16685,187743.1719
1537228800000,1.16686,1.17243,1.16521,1.16775,225014.8125
1537315200000,1.16777,1.17149,1.165,1.1674,228799.5
1537401600000,1.16738,1.17845,1.16719,1.17755,241614.125
1537488000000,1.17756,1.18027,1.17327,1.17473,199892.3438
1537574400000,1.17473,1.17473,1.17473,1.17473,0
1537660800000,1.17432,1.17522,1.17378,1.17485,7622.4502
1537747200000,1.17483,1.18153,1.17241,1.17523,203649.25
1537833600000,1.17525,1.17925,1.1731,1.17628,210535.3438
1537920000000,1.17629,1.17976,1.17259,1.17469,215615.5938
1538006400000,1.17469,1.17571,1.16331,1.1636,269085.4688
1538092800000,1.1636,1.16511,1.15698,1.16019,223588.2969
1538179200000,1.16019,1.16019,1.16019,1.16019,0
1538265600000,1.16171,1.16173,1.16028,1.16052,6585.48
1538352000000,1.16052,1.16246,1.15635,1.15769,203564.4063
1538438400000,1.1577,1.15802,1.15052,1.15503,242329.2813
1538524800000,1.15503,1.15936,1.14645,1.14764,263688.8125
1538611200000,1.14765,1.15426,1.14633,1.15173,230818.875
1538697600000,1.15173,1.15495,1.14838,1.15174,225535.1563
1538784000000,1.15174,1.15174,1.15174,1.15174,0
1538870400000,1.1521,1.15275,1.15197,1.15238,7581.4102
1538956800000,1.15238,1.15296,1.14599,1.14941,186998.5938
1539043200000,1.14941,1.15087,1.14321,1.15046,256529.2188
1539129600000,1.15046,1.15452,1.14798,1.1533,238184.1875
1539216000000,1.1533,1.15994,1.15311,1.159,290556.9688
1539302400000,1.15899,1.16104,1.15343,1.15571,228332.9375
1539388800000,1.15571,1.15571,1.15571,1.15571,0
1539475200000,1.15372,1.15534,1.15369,1.15504,9901.0303
1539561600000,1.15505,1.16061,1.1543,1.15828,213659.9063
1539648000000,1.15828,1.16212,1.1566,1.15762,216750.8125
1539734400000,1.15763,1.15803,1.14953,1.15011,242886.6563
1539820800000,1.15012,1.15272,1.14492,1.14539,249737.8125
1539907200000,1.14539,1.15345,1.14331,1.15142,240374.9063
1539993600000,1.15142,1.15142,1.15142,1.15142,0
1540080000000,1.15149,1.15179,1.15084,1.15105,8602.6299
1540166400000,1.15106,1.15501,1.14557,1.14646,223824.75
1540252800000,1.14646,1.14934,1.14392,1.14706,261417.0469
1540339200000,1.14706,1.14766,1.13789,1.13988,259360.0625
1540425600000,1.13987,1.14326,1.13561,1.13753,246924.375
1540512000000,1.13753,1.14209,1.13355,1.14021,257994.2031
1540598400000,1.14021,1.14021,1.14021,1.14021,0
1540684800000,1.13921,1.14038,1.13921,1.1398,7206.6499
1540771200000,1.1398,1.14163,1.13606,1.13755,244321.5469
1540857600000,1.13756,1.13877,1.13404,1.13453,216733.7813
1540944000000,1.13452,1.13601,1.1302,1.13145,238968.7344
1541030400000,1.13146,1.14241,1.13126,1.14027,256706.6094
1541116800000,1.14028,1.14557,1.13722,1.1386,231809.25
1541203200000,1.1386,1.1386,1.1386,1.1386,0
1541289600000,1.13863,1.13993,1.13862,1.13976,10993.5898
1541376000000,1.13975,1.14239,1.1353,1.14083,214827.9375
1541462400000,1.14083,1.14417,1.13913,1.1441,227445.9219
1541548800000,1.1441,1.14995,1.13947,1.14325,299458.5625
1541635200000,1.14325,1.14465,1.13515,1.13679,253817.375
1541721600000,1.13678,1.13689,1.13161,1.13342,240480.625
1541808000000,1.13342,1.13342,1.13342,1.13342,0
1541894400000,1.13182,1.13285,1.13137,1.13237,11790.2002
1541980800000,1.13239,1.13305,1.12156,1.12235,236134.625
1542067200000,1.12235,1.13212,1.12218,1.13109,343142.9063
1542153600000,1.13111,1.13475,1.12632,1.13121,291523.0625
1542240000000,1.13121,1.13622,1.12705,1.13243,291819.5938
1542326400000,1.13244,1.14202,1.13216,1.14185,245949.2344
1542412800000,1.14185,1.14185,1.14185,1.14185,0
1542499200000,1.14133,1.14211,1.14061,1.14136,10798.5303
1542585600000,1.14135,1.14644,1.13938,1.1454,204704.4375
1542672000000,1.1454,1.14723,1.13587,1.13721,239103.9844
1542758400000,1.1372,1.14245,1.13656,1.13884,234284.0625
1542844800000,1.13885,1.1434,1.13853,1.14026,170538.8906
1542931200000,1.14027,1.14209,1.13275,1.13355,336333.5938
1543017600000,1.13355,1.13355,1.13355,1.13355,0
1543104000000,1.13401,1.13407,1.13305,1.13374,9716.54
1543190400000,1.13374,1.13837,1.1325,1.13331,228041.9531
1543276800000,1.13331,1.13436,1.12775,1.12969,245549.2656
1543363200000,1.1297,1.13875,1.12671,1.13674,266362.7188
1543449600000,1.13674,1.14016,1.13486,1.13924,264739.7188
1543536000000,1.13924,1.14003,1.13054,1.13164,252452.7344
1543622400000,1.13164,1.13164,1.13164,1.13164,0
1543708800000,1.13499,1.13502,1.13282,1.13421,11397.2598
1543795200000,1.13422,1.13796,1.13192,1.13541,243990.2031
1543881600000,1.13541,1.14187,1.13185,1.13424,284073.9375
1543968000000,1.13425,1.13612,1.13107,1.13487,197094.8438
1544054400000,1.13487,1.14123,1.13209,1.13758,280059.1563
1544140800000,1.13758,1.14235,1.13603,1.13758,242705.1875
1544227200000,1.13758,1.13758,1.13758,1.13758,0
1544313600000,1.13909,1.14067,1.13906,1.13995,9642.3301
1544400000000,1.13996,1.14426,1.13504,1.13558,256937.5781
1544486400000,1.13559,1.14002,1.13062,1.13216,261593.6094
1544572800000,1.13215,1.13872,1.13148,1.13725,264787.6563
1544659200000,1.13725,1.13932,1.1331,1.1363,251050.25
1544745600000,1.1363,1.13649,1.12699,1.13045,255950.8438
1544832000000,1.13045,1.13045,1.13045,1.13045,0
1544918400000,1.13008,1.13083,1.12967,1.13041,12067.7002
1545004800000,1.13043,1.13577,1.13027,1.13493,213611.75
1545091200000,1.13495,1.14022,1.13366,1.13758,250202.4375
1545177600000,1.13756,1.14392,1.13643,1.13865,396079.875
1545264000000,1.13865,1.14859,1.13771,1.14565,521394.2813
1545350400000,1.14566,1.14739,1.13559,1.13684,457889.4375
1545436800000,1.13684,1.13684,1.13684,1.13684,0
1545523200000,1.13692,1.13738,1.13604,1.13723,9257.1201
1545609600000,1.13723,1.14384,1.13705,1.13995,364501.9063
1545696000000,1.13998,1.14198,1.13892,1.14131,19137.8809
1545782400000,1.14132,1.14163,1.13428,1.13601,261304.7188
1545868800000,1.13602,1.1454,1.1358,1.14304,556935.8125
1545955200000,1.14306,1.14727,1.14299,1.14414,444843.9375
1546041600000,1.14414,1.14414,1.14414,1.14414,0
1546128000000,1.14331,1.14406,1.14331,1.14389,9853.8096
1546214400000,1.14389,1.14674,1.14213,1.14627,306212.9688
1546300800000,1.14598,1.14676,1.14566,1.14612,11818.9004
1546387200000,1.14612,1.14967,1.13092,1.13121,455444.6563
1546473600000,1.13122,1.1411,1.13099,1.13899,494514.1875
1546560000000,1.13901,1.14189,1.13456,1.13943,403754.375
1546646400000,1.13943,1.13943,1.13943,1.13943,0
1546732800000,1.13955,1.14129,1.13954,1.14102,12460.9502
1546819200000,1.14102,1.14826,1.14046,1.14789,362818.625
1546905600000,1.1479,1.14844,1.14222,1.14572,373028.3125
1546992000000,1.14573,1.15578,1.14389,1.15541,464484.8438
1547078400000,1.15541,1.15697,1.14844,1.15081,501643.2188
1547164800000,1.15082,1.15403,1.1458,1.14656,369059.2813
1547251200000,1.14656,1.14656,1.14656,1.14656,0
1547337600000,1.14589,1.14685,1.14583,1.14597,8476.8203
1547424000000,1.14598,1.1482,1.14506,1.14726,347342.125
1547510400000,1.14727,1.14896,1.13819,1.14141,427916.25
1547596800000,1.1414,1.14248,1.13777,1.13994,373027.375
1547683200000,1.13994,1.14059,1.137,1.1392,380918
1547769600000,1.1392,1.14103,1.13532,1.13614,383249.3125
1547856000000,1.13614,1.13614,1.13614,1.13614,0
1547942400000,1.13603,1.1368,1.13602,1.1365,7081.8701
1548028800000,1.13651,1.1391,1.13567,1.13688,237382.0469
1548115200000,1.13687,1.13739,1.13361,1.13633,365964.5625
1548201600000,1.13634,1.13942,1.13505,1.13861,378517.625
1548288000000,1.13861,1.13913,1.12892,1.13126,436798.0625
1548374400000,1.13127,1.14176,1.13049,1.14032,421710.4688
1548460800000,1.14032,1.14032,1.14032,1.14032,0
1548547200000,1.14005,1.14134,1.14004,1.14127,7595.1001
1548633600000,1.14127,1.14436,1.139,1.14294,354877.875
1548720000000,1.14295,1.14501,1.14111,1.14348,424913.4375
1548806400000,1.14348,1.15016,1.14062,1.14853,431876.7813
1548892800000,1.14852,1.15141,1.14356,1.14482,477127.375
1548979200000,1.14482,1.14884,1.14343,1.14547,398191.5313
1549065600000,1.14547,1.14547,1.14547,1.14547,0
1549152000000,1.14503,1.14581,1.14503,1.14543,6497.2202
1549238400000,1.14543,1.14603,1.14244,1.14349,367141.9688
1549324800000,1.14348,1.14404,1.14011,1.14087,331771.9688
1549411200000,1.14087,1.14091,1.13608,1.13656,350166.0938
1549497600000,1.13655,1.13675,1.13244,1.13382,375756.25
1549584000000,1.13382,1.13508,1.13207,1.13207,330732.8125
1549670400000,1.13207,1.13207,1.13207,1.13207,0
1549756800000,1.13186,1.13248,1.13148,1.13237,8475.7402
1549843200000,1.13239,1.13298,1.12672,1.12785,378811.625
1549929600000,1.12785,1.13396,1.12577,1.13336,404102.6563
1550016000000,1.13336,1.13414,1.1249,1.12646,380532.4063
1550102400000,1.12646,1.13098,1.12498,1.12947,416725.5625
1550188800000,1.12946,1.13061,1.1234,1.12925,428528.3438
1550275200000,1.12925,1.12925,1.12925,1.12925,0
1550361600000,1.12906,1.12959,1.12889,1.12948,8065.1001
1550448000000,1.12948,1.13338,1.12937,1.13114,264432.375
1550534400000,1.13115,1.13574,1.12755,1.13399,408625.0313
1550620800000,1.13399,1.13711,1.13249,1.13461,393154.5
1550707200000,1.13461,1.13663,1.13202,1.13398,444394.7188
1550793600000,1.13399,1.13556,1.13161,1.13319,385471.6563
1550880000000,1.13319,1.13319,1.13319,1.13319,0
1550966400000,1.1334,1.13421,1.13281,1.1342,10788.8701
1551052800000,1.13421,1.13675,1.13367,1.13647,368447.75
1551139200000,1.13647,1.14027,1.1345,1.1393,417596.3125
1551225600000,1.13931,1.14036,1.13622,1.13795,422988.3438
1551312000000,1.13796,1.14197,1.13595,1.1373,457608.4688
1551398400000,1.13731,1.14085,1.13533,1.13633,405553.75
1551484800000,1.13633,1.13633,1.13633,1.13633,0
1551571200000,1.13811,1.13826,1.13722,1.13749,10698.1201
1551657600000,1.13749,1.1375,1.1309,1.13362,406415.6563
1551744000000,1.13363,1.13384,1.12895,1.1306,394725.25
1551830400000,1.13059,1.13245,1.12855,1.13129,322848.125
1551916800000,1.1313,1.13202,1.11764,1.1198,390830.4063
1552003200000,1.1198,1.12461,1.11852,1.12311,374351
1552089600000,1.12311,1.12311,1.12311,1.12311,0
1552176000000,1.12316,1.12374,1.12304,1.12315,7755.2598
1552262400000,1.12315,1.12738,1.12217,1.12591,323944.1563
1552348800000,1.1259,1.13049,1.12492,1.12865,320871.9375
1552435200000,1.12864,1.13385,1.12773,1.13303,305061.0625
1552521600000,1.13304,1.13361,1.1294,1.13064,328504.875
1552608000000,1.13066,1.13443,1.13,1.1324,289446.9688
1552694400000,1.1324,1.1324,1.1324,1.1324,0
1552780800000,1.13201,1.13277,1.13189,1.13192,6321.3701
1552867200000,1.13193,1.13589,1.13192,1.1336,256610.2188
1552953600000,1.1336,1.13615,1.13336,1.13542,272290.75
1553040000000,1.13543,1.1448,1.13354,1.14284,367710.75
1553126400000,1.14282,1.14373,1.13425,1.13737,355410.4063
1553212800000,1.13737,1.13905,1.12732,1.13004,402377.6563
1553299200000,1.13004,1.13004,1.13004,1.13004,0
1553385600000,1.12892,1.13011,1.12883,1.12955,8383.6602
1553472000000,1.12956,1.13314,1.12889,1.13151,341816.0313
1553558400000,1.13152,1.13259,1.12632,1.12738,336568.125
1553644800000,1.12737,1.12855,1.12421,1.12521,422556.4375
1553731200000,1.12518,1.12612,1.12135,1.12298,426452.1875
1553817600000,1.12297,1.12466,1.12098,1.12179,424280.375
1553904000000,1.12179,1.12179,1.12179,1.12179,0
1553990400000,1.12254,1.12312,1.12199,1.12231,10782.1797
1554076800000,1.12231,1.12498,1.11984,1.12049,414214.375
1554163200000,1.12049,1.1216,1.11836,1.12032,437698.1563
1554249600000,1.12032,1.12547,1.12019,1.12446,464945.6563
1554336000000,1.12447,1.12475,1.12059,1.12222,382615.9063
1554422400000,1.12222,1.12472,1.12099,1.12142,331661.3438
1554508800000,1.12142,1.12142,1.12142,1.12142,0
1554595200000,1.12138,1.12213,1.12118,1.12181,7693.8501
1554681600000,1.12181,1.12744,1.12148,1.12555,386557.5313
1554768000000,1.12557,1.12842,1.12554,1.12655,384052.25
1554854400000,1.12654,1.12876,1.12294,1.12758,433096.7813
1554940800000,1.12759,1.12873,1.12498,1.12601,382614.5938
1555027200000,1.12602,1.13239,1.12572,1.12976,401664.2813
1555113600000,1.12976,1.12976,1.12976,1.12976,0
1555200000000,1.13035,1.13072,1.12991,1.13028,10414.8799
1555286400000,1.13029,1.13209,1.12975,1.13043,376604.9688
1555372800000,1.13044,1.13139,1.12788,1.12845,478236.75
1555459200000,1.12845,1.13237,1.12813,1.12965,394230.75
1555545600000,1.12964,1.13039,1.12261,1.12349,411987.1875
1555632000000,1.12349,1.12476,1.12323,1.12408,106163.7969
1555718400000,1.12408,1.12408,1.12408,1.12408,0
1555804800000,1.12408,1.12452,1.12373,1.1244,6034.6099
1555891200000,1.1244,1.1262,1.12357,1.12584,184842.3281
1555977600000,1.12585,1.12612,1.11921,1.12237,366794.0938
1556064000000,1.12239,1.12241,1.11406,1.11533,396092.9375
1556150400000,1.11534,1.11623,1.11178,1.11353,346843.25
1556236800000,1.11353,1.11739,1.11111,1.11429,341314.0938
1556323200000,1.11429,1.11429,1.11429,1.11429,0
1556409600000,1.11441,1.11516,1.11441,1.11494,8087.2598
1556496000000,1.11494,1.11869,1.1145,1.11848,285596.4375
1556582400000,1.11847,1.1229,1.11757,1.12157,320017.5625
1556668800000,1.12157,1.12647,1.1187,1.12024,243803.0938
1556755200000,1.12023,1.1219,1.11707,1.11729,302647.875
1556841600000,1.11728,1.12047,1.1135,1.12007,332884.1563
1556928000000,1.12007,1.12007,1.12007,1.12007,0
1557014400000,1.11799,1.12003,1.11672,1.11846,20415.4902
1557100800000,1.11846,1.12092,1.1179,1.1201,307459.6875
1557187200000,1.12011,1.12178,1.11666,1.11895,342101.75
1557273600000,1.11893,1.12136,1.11827,1.11977,370041.2188
1557360000000,1.11977,1.12509,1.11734,1.12184,410143.5938
1557446400000,1.12185,1.12536,1.12177,1.12329,366677.1563
1557532800000,1.12329,1.12329,1.12329,1.12329,0
1557619200000,1.1232,1.12408,1.12299,1.12357,10570.2695
1557705600000,1.12358,1.12635,1.12191,1.1232,330177.5
1557792000000,1.1232,1.12439,1.12011,1.12032,312740.9688
1557878400000,1.12031,1.12245,1.11779,1.12068,344234.0313
1557964800000,1.12069,1.12238,1.11662,1.11731,330368.4375
1558051200000,1.1173,1.11841,1.11551,1.11563,348250.1875
1558137600000,1.11563,1.11563,1.11563,1.11563,0
1558224000000,1.11598,1.11666,1.11598,1.11646,9331.1104
1558310400000,1.11646,1.11748,1.11506,1.11673,305009.75
1558396800000,1.11673,1.1188,1.11419,1.11643,333000.625
1558483200000,1.11643,1.11802,1.11485,1.11552,286002.5
1558569600000,1.11553,1.11875,1.1107,1.11841,368229.4063
1558656000000,1.11841,1.12121,1.11771,1.12043,308644
1558742400000,1.12043,1.12043,1.12043,1.12043,0
1558828800000,1.12091,1.12116,1.12067,1.12068,8195.25
1558915200000,1.12067,1.12151,1.11869,1.11934,192217.2188
1559001600000,1.11933,1.11983,1.11592,1.11681,306191
1559088000000,1.11682,1.11724,1.11243,1.11366,354138.3125
1559174400000,1.11365,1.11433,1.1116,1.11295,300563.125
1559260800000,1.11295,1.11797,1.11251,1.11678,412709.2813
1559347200000,1.11678,1.11678,1.11678,1.11678,0
1559433600000,1.11607,1.11741,1.11607,1.11736,11255.4199
1559520000000,1.11736,1.12619,1.11601,1.12457,373774.8125
1559606400000,1.12458,1.12774,1.12267,1.12536,410688.75
1559692800000,1.12535,1.13065,1.122,1.12286,399166.2188
1559779200000,1.12286,1.1309,1.12008,1.12755,363147.4063
1559865600000,1.12756,1.13477,1.12512,1.13334,347017.1875
1559952000000,1.13334,1.13334,1.13334,1.13334,0
1560038400000,1.1322,1.13308,1.13143,1.1319,10583.6797
1560124800000,1.1319,1.13243,1.12902,1.13179,319896.625
1560211200000,1.13179,1.13374,1.13013,1.13295,358230.8438
1560297600000,1.13295,1.13434,1.12824,1.12924,374913.3125
1560384000000,1.12924,1.13037,1.12683,1.12795,353159.9688
1560470400000,1.12794,1.12891,1.12024,1.1205,344535.5625
